Post Index: 2 | Diff: 0.82 | Level: HIGH
Post Index: 16411 | Diff: 0.88 | Level: HIGH
Post Index: 16413 | Diff: 0.63 | Level: MED
Post Index: 16414 | Diff: 1.07 | Level: HIGH
Post Index: 16420 | Diff: 0.96 | Level: HIGH
Post Index: 16422 | Diff: 0.92 | Level: HIGH
Post Index: 16423 | Diff: 0.88 | Level: HIGH
Post Index: 16424 | Diff: 0.82 | Level: HIGH
Post Index: 16426 | Diff: 0.70 | Level: HIGH
Post Index: 16428 | Diff: 0.86 | Level: HIGH
Post Index: 16429 | Diff: 0.88 | Level: HIGH
Post Index: 16430 | Diff: 0.83 | Level: HIGH
Post Index: 16433 | Diff: 0.64 | Level: MED
Post Index: 16436 | Diff: 0.70 | Level: HIGH
Post Index: 16441 | Diff: 1.77 | Level: HIGH
Post Index: 16442 | Diff: 0.88 | Level: HIGH
Post Index: 16443 | Diff: 0.92 | Level: HIGH
Post Index: 16444 | Diff: 0.92 | Level: HIGH
Post Index: 16445 | Diff: 0.80 | Level: HIGH
Post Index: 16446 | Diff: 0.59 | Level: MED
Post Index: 16447 | Diff: 1.46 | Level: HIGH
Post Index: 16450 | Diff: 0.94 | Level: HIGH
Post Index: 16451 | Diff: 0.96 | Level: HIGH
Post Index: 16452 | Diff: 0.96 | Level: HIGH
Post Index: 16453 | Diff: 0.82 | Level: HIGH
Post Index: 16454 | Diff: 0.68 | Level: MED
Post Index: 16459 | Diff: 0.91 | Level: HIGH
Post Index: 16463 | Diff: 0.79 | Level: HIGH
Post Index: 16469 | Diff: 0.99 | Level: HIGH
Post Index: 16471 | Diff: 0.43 | Level: LOW
Post Index: 16474 | Diff: 0.99 | Level: HIGH
Post Index: 16477 | Diff: 0.33 | Level: LOW
Post Index: 16481 | Diff: 0.64 | Level: MED
Post Index: 16487 | Diff: 0.83 | Level: HIGH
Post Index: 16488 | Diff: 0.99 | Level: HIGH
Post Index: 16490 | Diff: 0.99 | Level: HIGH
Post Index: 16492 | Diff: 0.83 | Level: HIGH
Post Index: 16503 | Diff: 0.87 | Level: HIGH
Post Index: 16504 | Diff: 0.86 | Level: HIGH
Post Index: 16506 | Diff: 0.55 | Level: MED
Post Index: 16507 | Diff: 0.58 | Level: MED
Post Index: 16510 | Diff: 0.94 | Level: HIGH
Post Index: 16517 | Diff: 0.98 | Level: HIGH
Post Index: 16519 | Diff: 0.89 | Level: HIGH
Post Index: 16520 | Diff: 0.71 | Level: HIGH
Post Index: 16522 | Diff: 0.97 | Level: HIGH
Post Index: 16524 | Diff: 0.77 | Level: HIGH
Post Index: 16526 | Diff: 0.60 | Level: MED
Post Index: 16527 | Diff: 0.38 | Level: LOW
Post Index: 16530 | Diff: 1.87 | Level: HIGH
Post Index: 16533 | Diff: 0.84 | Level: HIGH
Post Index: 16534 | Diff: 1.89 | Level: HIGH
Post Index: 16540 | Diff: 0.94 | Level: HIGH
Post Index: 16542 | Diff: 0.98 | Level: HIGH
Post Index: 16546 | Diff: 0.78 | Level: HIGH
Post Index: 16547 | Diff: 0.72 | Level: HIGH
Post Index: 16549 | Diff: 0.86 | Level: HIGH
Post Index: 16550 | Diff: 0.64 | Level: MED
Post Index: 16555 | Diff: 1.58 | Level: HIGH
Post Index: 16557 | Diff: 0.62 | Level: MED
Post Index: 16558 | Diff: 1.77 | Level: HIGH
Post Index: 16562 | Diff: 0.88 | Level: HIGH
Post Index: 16566 | Diff: 0.60 | Level: MED
Post Index: 16567 | Diff: 0.68 | Level: MED
Post Index: 16570 | Diff: 0.58 | Level: MED
Post Index: 16571 | Diff: 0.82 | Level: HIGH
Post Index: 16573 | Diff: 0.88 | Level: HIGH
Post Index: 16579 | Diff: 0.79 | Level: HIGH
Post Index: 16582 | Diff: 1.62 | Level: HIGH
Post Index: 16583 | Diff: 0.83 | Level: HIGH
Post Index: 16586 | Diff: 0.88 | Level: HIGH
Post Index: 16588 | Diff: 0.89 | Level: HIGH
Post Index: 16589 | Diff: 0.94 | Level: HIGH
Post Index: 16590 | Diff: 0.84 | Level: HIGH
Post Index: 16591 | Diff: 0.90 | Level: HIGH
Post Index: 16592 | Diff: 0.62 | Level: MED
Post Index: 16600 | Diff: 0.92 | Level: HIGH
Post Index: 16602 | Diff: 0.99 | Level: HIGH
Post Index: 16605 | Diff: 0.95 | Level: HIGH
Post Index: 16606 | Diff: 0.94 | Level: HIGH
Post Index: 16609 | Diff: 0.91 | Level: HIGH
Post Index: 16610 | Diff: 0.92 | Level: HIGH
Post Index: 16613 | Diff: 0.99 | Level: HIGH
Post Index: 16619 | Diff: 0.87 | Level: HIGH
Post Index: 16620 | Diff: 0.80 | Level: HIGH
Post Index: 16623 | Diff: 0.91 | Level: HIGH
Post Index: 16626 | Diff: 0.80 | Level: HIGH
Post Index: 16627 | Diff: 0.80 | Level: HIGH
Post Index: 16629 | Diff: 0.53 | Level: MED
Post Index: 16630 | Diff: 0.80 | Level: HIGH
Post Index: 16631 | Diff: 0.88 | Level: HIGH
Post Index: 16632 | Diff: 0.80 | Level: HIGH
Post Index: 16633 | Diff: 0.84 | Level: HIGH
Post Index: 16634 | Diff: 0.89 | Level: HIGH
Post Index: 16637 | Diff: 0.78 | Level: HIGH
Post Index: 16639 | Diff: 0.68 | Level: MED
Post Index: 16641 | Diff: 0.95 | Level: HIGH
Post Index: 16642 | Diff: 0.82 | Level: HIGH
Post Index: 16643 | Diff: 0.90 | Level: HIGH
Post Index: 16645 | Diff: 1.62 | Level: HIGH
Post Index: 16647 | Diff: 0.94 | Level: HIGH
Post Index: 16651 | Diff: 0.86 | Level: HIGH
Post Index: 16657 | Diff: 0.84 | Level: HIGH
Post Index: 16660 | Diff: 0.93 | Level: HIGH
Post Index: 16662 | Diff: 1.90 | Level: HIGH
Post Index: 16663 | Diff: 0.82 | Level: HIGH
Post Index: 16668 | Diff: 0.91 | Level: HIGH
Post Index: 16671 | Diff: 0.64 | Level: MED
Post Index: 16675 | Diff: 0.96 | Level: HIGH
Post Index: 16676 | Diff: 0.99 | Level: HIGH
Post Index: 16677 | Diff: 0.54 | Level: MED
Post Index: 16678 | Diff: 0.93 | Level: HIGH
Post Index: 16682 | Diff: 0.71 | Level: HIGH
Post Index: 16684 | Diff: 0.80 | Level: HIGH
Post Index: 16687 | Diff: 0.80 | Level: HIGH
Post Index: 16699 | Diff: 0.66 | Level: MED
Post Index: 16700 | Diff: 0.83 | Level: HIGH
Post Index: 16701 | Diff: 0.89 | Level: HIGH
Post Index: 16706 | Diff: 1.80 | Level: HIGH
Post Index: 16707 | Diff: 0.97 | Level: HIGH
Post Index: 16708 | Diff: 0.94 | Level: HIGH
Post Index: 16709 | Diff: 0.60 | Level: MED
Post Index: 16710 | Diff: 0.84 | Level: HIGH
Post Index: 16713 | Diff: 0.90 | Level: HIGH
Post Index: 16714 | Diff: 0.99 | Level: HIGH
Post Index: 16715 | Diff: 0.87 | Level: HIGH
Post Index: 16718 | Diff: 0.93 | Level: HIGH
Post Index: 16719 | Diff: 0.92 | Level: HIGH
Post Index: 16721 | Diff: 0.90 | Level: HIGH
Post Index: 16728 | Diff: 0.80 | Level: HIGH
Post Index: 16729 | Diff: 0.32 | Level: LOW
Post Index: 16731 | Diff: 0.90 | Level: HIGH
Post Index: 16734 | Diff: 0.80 | Level: HIGH
Post Index: 16738 | Diff: 0.98 | Level: HIGH
Post Index: 16740 | Diff: 0.85 | Level: HIGH
Post Index: 16741 | Diff: 0.85 | Level: HIGH
Post Index: 16743 | Diff: 0.86 | Level: HIGH
Post Index: 16745 | Diff: 0.58 | Level: MED
Post Index: 16748 | Diff: 0.78 | Level: HIGH
Post Index: 16757 | Diff: 0.61 | Level: MED
Post Index: 16758 | Diff: 1.61 | Level: HIGH
Post Index: 16760 | Diff: 0.91 | Level: HIGH
Post Index: 16761 | Diff: 0.87 | Level: HIGH
Post Index: 16765 | Diff: 0.97 | Level: HIGH
Post Index: 16769 | Diff: 0.38 | Level: LOW
Post Index: 16770 | Diff: 0.70 | Level: MED
Post Index: 16774 | Diff: 1.91 | Level: HIGH
Post Index: 16775 | Diff: 0.81 | Level: HIGH
Post Index: 16776 | Diff: 0.81 | Level: HIGH
Post Index: 16779 | Diff: 0.66 | Level: MED
Post Index: 16780 | Diff: 0.99 | Level: HIGH
Post Index: 16787 | Diff: 0.54 | Level: MED
Post Index: 16792 | Diff: 0.69 | Level: MED
Post Index: 16794 | Diff: 0.76 | Level: HIGH
Post Index: 16804 | Diff: 0.94 | Level: HIGH
Post Index: 16805 | Diff: 0.77 | Level: HIGH
Post Index: 16806 | Diff: 1.92 | Level: HIGH
Post Index: 16807 | Diff: 0.92 | Level: HIGH
Post Index: 16816 | Diff: 0.90 | Level: HIGH
Post Index: 16820 | Diff: 0.97 | Level: HIGH
Post Index: 16822 | Diff: 0.83 | Level: HIGH
Post Index: 16824 | Diff: 0.87 | Level: HIGH
Post Index: 16826 | Diff: 1.11 | Level: HIGH
Post Index: 16831 | Diff: 0.93 | Level: HIGH
Post Index: 16832 | Diff: 0.93 | Level: HIGH
Post Index: 16833 | Diff: 0.93 | Level: HIGH
Post Index: 16834 | Diff: 0.95 | Level: HIGH
Post Index: 16835 | Diff: 0.93 | Level: HIGH
Post Index: 16837 | Diff: 0.93 | Level: HIGH
Post Index: 16838 | Diff: 0.93 | Level: HIGH
Post Index: 16839 | Diff: 0.85 | Level: HIGH
Post Index: 16840 | Diff: 0.64 | Level: MED
Post Index: 16842 | Diff: 0.56 | Level: MED
Post Index: 16849 | Diff: 0.83 | Level: HIGH
Post Index: 16850 | Diff: 0.91 | Level: HIGH
Post Index: 16852 | Diff: 0.91 | Level: HIGH
Post Index: 16853 | Diff: 0.83 | Level: HIGH
Post Index: 16858 | Diff: 0.94 | Level: HIGH
Post Index: 16859 | Diff: 0.73 | Level: HIGH
Post Index: 16860 | Diff: 0.73 | Level: HIGH
Post Index: 16861 | Diff: 1.53 | Level: HIGH
Post Index: 16863 | Diff: 0.73 | Level: HIGH
Post Index: 16864 | Diff: 0.73 | Level: HIGH
Post Index: 16867 | Diff: 0.99 | Level: HIGH
Post Index: 16869 | Diff: 0.82 | Level: HIGH
Post Index: 16874 | Diff: 0.55 | Level: MED
Post Index: 16876 | Diff: 0.97 | Level: HIGH
Post Index: 16877 | Diff: 0.82 | Level: HIGH
Post Index: 16878 | Diff: 0.73 | Level: HIGH
Post Index: 16879 | Diff: 0.70 | Level: MED
Post Index: 16881 | Diff: 0.98 | Level: HIGH
Post Index: 16883 | Diff: 0.64 | Level: MED
Post Index: 16885 | Diff: 0.81 | Level: HIGH
Post Index: 16887 | Diff: 0.90 | Level: HIGH
Post Index: 16888 | Diff: 0.96 | Level: HIGH
Post Index: 16894 | Diff: 1.61 | Level: HIGH
Post Index: 16895 | Diff: 0.66 | Level: MED
Post Index: 16898 | Diff: 0.68 | Level: MED
Post Index: 16899 | Diff: 0.99 | Level: HIGH
Post Index: 16900 | Diff: 0.89 | Level: HIGH
Post Index: 16901 | Diff: 0.80 | Level: HIGH
Post Index: 16904 | Diff: 0.99 | Level: HIGH
Post Index: 16905 | Diff: 0.77 | Level: HIGH
Post Index: 16907 | Diff: 0.65 | Level: MED
Post Index: 16910 | Diff: 0.57 | Level: MED
Post Index: 16911 | Diff: 0.55 | Level: MED
Post Index: 16912 | Diff: 0.55 | Level: MED
Post Index: 16913 | Diff: 0.55 | Level: MED
Post Index: 16916 | Diff: 0.99 | Level: HIGH
Post Index: 16918 | Diff: 0.62 | Level: MED
Post Index: 16919 | Diff: 0.73 | Level: HIGH
Post Index: 16920 | Diff: 0.86 | Level: HIGH
Post Index: 16923 | Diff: 0.78 | Level: HIGH
Post Index: 16926 | Diff: 0.80 | Level: HIGH
Post Index: 16929 | Diff: 0.98 | Level: HIGH
Post Index: 16930 | Diff: 0.76 | Level: HIGH
Post Index: 16931 | Diff: 0.76 | Level: HIGH
Post Index: 16937 | Diff: 0.80 | Level: HIGH
Post Index: 16939 | Diff: 0.61 | Level: MED
Post Index: 16944 | Diff: 0.60 | Level: MED
Post Index: 16945 | Diff: 0.51 | Level: MED
Post Index: 16950 | Diff: 1.86 | Level: HIGH
Post Index: 16951 | Diff: 0.95 | Level: HIGH
Post Index: 16952 | Diff: 0.78 | Level: HIGH
Post Index: 16953 | Diff: 0.52 | Level: MED
Post Index: 16958 | Diff: 0.70 | Level: MED
Post Index: 16963 | Diff: 0.73 | Level: HIGH
Post Index: 16964 | Diff: 0.89 | Level: HIGH
Post Index: 16965 | Diff: 0.75 | Level: HIGH
Post Index: 16967 | Diff: 0.50 | Level: MED
Post Index: 16968 | Diff: 0.55 | Level: MED
Post Index: 16972 | Diff: 0.82 | Level: HIGH
Post Index: 16973 | Diff: 0.90 | Level: HIGH
Post Index: 16976 | Diff: 0.79 | Level: HIGH
Post Index: 16977 | Diff: 0.83 | Level: HIGH
Post Index: 16979 | Diff: 0.91 | Level: HIGH
Post Index: 16980 | Diff: 0.79 | Level: HIGH
Post Index: 16983 | Diff: 0.87 | Level: HIGH
Post Index: 16986 | Diff: 0.68 | Level: MED
Post Index: 16988 | Diff: 0.84 | Level: HIGH
Post Index: 16990 | Diff: 0.74 | Level: HIGH
Post Index: 16991 | Diff: 0.95 | Level: HIGH
Post Index: 16993 | Diff: 0.58 | Level: MED
Post Index: 16995 | Diff: 0.99 | Level: HIGH
Post Index: 16996 | Diff: 0.88 | Level: HIGH
Post Index: 16997 | Diff: 0.92 | Level: HIGH
Post Index: 17002 | Diff: 0.75 | Level: HIGH
Post Index: 17003 | Diff: 0.93 | Level: HIGH
Post Index: 17006 | Diff: 0.50 | Level: MED
Post Index: 17007 | Diff: 0.80 | Level: HIGH
Post Index: 17008 | Diff: 0.72 | Level: HIGH
Post Index: 17012 | Diff: 0.68 | Level: MED
Post Index: 17015 | Diff: 0.79 | Level: HIGH
Post Index: 17018 | Diff: 0.91 | Level: HIGH
Post Index: 17024 | Diff: 0.67 | Level: MED
Post Index: 17027 | Diff: 0.66 | Level: MED
Post Index: 17028 | Diff: 0.62 | Level: MED
Post Index: 17029 | Diff: 0.88 | Level: HIGH
Post Index: 17030 | Diff: 0.89 | Level: HIGH
Post Index: 17032 | Diff: 0.60 | Level: MED
Post Index: 17037 | Diff: 0.91 | Level: HIGH
Post Index: 17038 | Diff: 0.99 | Level: HIGH
Post Index: 17041 | Diff: 0.61 | Level: MED
Post Index: 17045 | Diff: 0.86 | Level: HIGH
Post Index: 17046 | Diff: 0.90 | Level: HIGH
Post Index: 17048 | Diff: 0.60 | Level: MED
Post Index: 17049 | Diff: 0.96 | Level: HIGH
Post Index: 17051 | Diff: 0.58 | Level: MED
Post Index: 17052 | Diff: 0.88 | Level: HIGH
Post Index: 17056 | Diff: 0.88 | Level: HIGH
Post Index: 17058 | Diff: 0.92 | Level: HIGH
Post Index: 17059 | Diff: 0.68 | Level: MED
Post Index: 17060 | Diff: 0.90 | Level: HIGH
Post Index: 17061 | Diff: 0.96 | Level: HIGH
Post Index: 17062 | Diff: 0.80 | Level: HIGH
Post Index: 17064 | Diff: 0.92 | Level: HIGH
Post Index: 17066 | Diff: 0.90 | Level: HIGH
Post Index: 17068 | Diff: 0.94 | Level: HIGH
Post Index: 17069 | Diff: 0.98 | Level: HIGH
Post Index: 17074 | Diff: 0.99 | Level: HIGH
Post Index: 17077 | Diff: 0.80 | Level: HIGH
Post Index: 17079 | Diff: 0.87 | Level: HIGH
Post Index: 17083 | Diff: 0.90 | Level: HIGH
Post Index: 17084 | Diff: 0.73 | Level: HIGH
Post Index: 17085 | Diff: 0.78 | Level: HIGH
Post Index: 17086 | Diff: 0.62 | Level: MED
Post Index: 17088 | Diff: 0.90 | Level: HIGH
Post Index: 17089 | Diff: 0.56 | Level: MED
Post Index: 17090 | Diff: 0.85 | Level: HIGH
Post Index: 17095 | Diff: 0.71 | Level: HIGH
Post Index: 17104 | Diff: 0.89 | Level: HIGH
Post Index: 17107 | Diff: 0.79 | Level: HIGH
Post Index: 17108 | Diff: 0.87 | Level: HIGH
Post Index: 17110 | Diff: 0.55 | Level: MED
Post Index: 17111 | Diff: 0.89 | Level: HIGH
Post Index: 17115 | Diff: 0.67 | Level: MED
Post Index: 17117 | Diff: 0.55 | Level: MED
Post Index: 17118 | Diff: 0.98 | Level: HIGH
Post Index: 17121 | Diff: 1.29 | Level: HIGH
Post Index: 17122 | Diff: 0.86 | Level: HIGH
Post Index: 17124 | Diff: 0.87 | Level: HIGH
Post Index: 17128 | Diff: 0.89 | Level: HIGH
Post Index: 17130 | Diff: 0.92 | Level: HIGH
Post Index: 17133 | Diff: 0.98 | Level: HIGH
Post Index: 17139 | Diff: 0.75 | Level: HIGH
Post Index: 17140 | Diff: 0.68 | Level: MED
Post Index: 17142 | Diff: 0.81 | Level: HIGH
Post Index: 17143 | Diff: 0.76 | Level: HIGH
Post Index: 17153 | Diff: 0.89 | Level: HIGH
Post Index: 17155 | Diff: 0.63 | Level: MED
Post Index: 17159 | Diff: 0.88 | Level: HIGH
Post Index: 17160 | Diff: 0.79 | Level: HIGH
Post Index: 17161 | Diff: 0.78 | Level: HIGH
Post Index: 17166 | Diff: 0.67 | Level: MED
Post Index: 17168 | Diff: 0.59 | Level: MED
Post Index: 17173 | Diff: 0.89 | Level: HIGH
Post Index: 17175 | Diff: 0.99 | Level: HIGH
Post Index: 17176 | Diff: 0.81 | Level: HIGH
Post Index: 17178 | Diff: 0.81 | Level: HIGH
Post Index: 17184 | Diff: 0.96 | Level: HIGH
Post Index: 17186 | Diff: 0.92 | Level: HIGH
Post Index: 17188 | Diff: 0.82 | Level: HIGH
Post Index: 17190 | Diff: 0.60 | Level: MED
Post Index: 17193 | Diff: 0.86 | Level: HIGH
Post Index: 17194 | Diff: 1.74 | Level: HIGH
Post Index: 17195 | Diff: 0.58 | Level: MED
Post Index: 17200 | Diff: 0.55 | Level: MED
Post Index: 17202 | Diff: 0.94 | Level: HIGH
Post Index: 17205 | Diff: 0.97 | Level: HIGH
Post Index: 17207 | Diff: 0.58 | Level: MED
Post Index: 17209 | Diff: 0.73 | Level: HIGH
Post Index: 17213 | Diff: 0.58 | Level: MED
Post Index: 17215 | Diff: 0.54 | Level: MED
Post Index: 17216 | Diff: 0.68 | Level: MED
Post Index: 17218 | Diff: 0.53 | Level: MED
Post Index: 17219 | Diff: 0.77 | Level: HIGH
Post Index: 17220 | Diff: 0.88 | Level: HIGH
Post Index: 17223 | Diff: 0.82 | Level: HIGH
Post Index: 17225 | Diff: 0.51 | Level: MED
Post Index: 17226 | Diff: 1.49 | Level: HIGH
Post Index: 17228 | Diff: 0.60 | Level: MED
Post Index: 17229 | Diff: 0.57 | Level: MED
Post Index: 17230 | Diff: 0.58 | Level: MED
Post Index: 17231 | Diff: 0.91 | Level: HIGH
Post Index: 17233 | Diff: 0.89 | Level: HIGH
Post Index: 17234 | Diff: 0.57 | Level: MED
Post Index: 17237 | Diff: 0.64 | Level: MED
Post Index: 17238 | Diff: 0.64 | Level: MED
Post Index: 17241 | Diff: 0.89 | Level: HIGH
Post Index: 17243 | Diff: 0.91 | Level: HIGH
Post Index: 17248 | Diff: 0.55 | Level: MED
Post Index: 17249 | Diff: 0.89 | Level: HIGH
Post Index: 17251 | Diff: 0.88 | Level: HIGH
Post Index: 17254 | Diff: 0.93 | Level: HIGH
Post Index: 17256 | Diff: 0.86 | Level: HIGH
Post Index: 17257 | Diff: 0.82 | Level: HIGH
Post Index: 17259 | Diff: 0.69 | Level: MED
Post Index: 17260 | Diff: 0.69 | Level: MED
Post Index: 17261 | Diff: 0.88 | Level: HIGH
Post Index: 17265 | Diff: 0.88 | Level: HIGH
Post Index: 17266 | Diff: 0.94 | Level: HIGH
Post Index: 17267 | Diff: 0.61 | Level: MED
Post Index: 17268 | Diff: 0.61 | Level: MED
Post Index: 17270 | Diff: 0.89 | Level: HIGH
Post Index: 17271 | Diff: 1.61 | Level: HIGH
Post Index: 17274 | Diff: 0.88 | Level: HIGH
Post Index: 17275 | Diff: 0.85 | Level: HIGH
Post Index: 17282 | Diff: 0.63 | Level: MED
Post Index: 17287 | Diff: 0.94 | Level: HIGH
Post Index: 17290 | Diff: 0.33 | Level: LOW
Post Index: 17293 | Diff: 0.59 | Level: MED
Post Index: 17294 | Diff: 0.91 | Level: HIGH
Post Index: 17297 | Diff: 0.94 | Level: HIGH
Post Index: 17298 | Diff: 0.80 | Level: HIGH
Post Index: 17300 | Diff: 0.32 | Level: LOW
Post Index: 17303 | Diff: 0.70 | Level: MED
Post Index: 17305 | Diff: 0.50 | Level: LOW
Post Index: 17306 | Diff: 0.50 | Level: LOW
Post Index: 17307 | Diff: 0.81 | Level: HIGH
Post Index: 17308 | Diff: 0.93 | Level: HIGH
Post Index: 17310 | Diff: 0.98 | Level: HIGH
Post Index: 17315 | Diff: 0.98 | Level: HIGH
Post Index: 17316 | Diff: 0.84 | Level: HIGH
Post Index: 17318 | Diff: 0.77 | Level: HIGH
Post Index: 17319 | Diff: 1.59 | Level: HIGH
Post Index: 17320 | Diff: 0.98 | Level: HIGH
Post Index: 17321 | Diff: 0.98 | Level: HIGH
Post Index: 17327 | Diff: 0.72 | Level: HIGH
Post Index: 17328 | Diff: 0.63 | Level: MED
Post Index: 17331 | Diff: 0.89 | Level: HIGH
Post Index: 17332 | Diff: 0.90 | Level: HIGH
Post Index: 17335 | Diff: 0.98 | Level: HIGH
Post Index: 17339 | Diff: 0.78 | Level: HIGH
Post Index: 17340 | Diff: 0.93 | Level: HIGH
Post Index: 17343 | Diff: 0.89 | Level: HIGH
Post Index: 17348 | Diff: 0.91 | Level: HIGH
Post Index: 17351 | Diff: 0.85 | Level: HIGH
Post Index: 17353 | Diff: 0.68 | Level: MED
Post Index: 17354 | Diff: 0.95 | Level: HIGH
Post Index: 17356 | Diff: 0.68 | Level: MED
Post Index: 17361 | Diff: 0.99 | Level: HIGH
Post Index: 17362 | Diff: 0.85 | Level: HIGH
Post Index: 17364 | Diff: 0.90 | Level: HIGH
Post Index: 17365 | Diff: 0.86 | Level: HIGH
Post Index: 17366 | Diff: 0.73 | Level: HIGH
Post Index: 17370 | Diff: 0.75 | Level: HIGH
Post Index: 17371 | Diff: 0.89 | Level: HIGH
Post Index: 17375 | Diff: 0.94 | Level: HIGH
Post Index: 17377 | Diff: 0.82 | Level: HIGH
Post Index: 17379 | Diff: 0.95 | Level: HIGH
Post Index: 17381 | Diff: 0.89 | Level: HIGH
Post Index: 17382 | Diff: 0.87 | Level: HIGH
Post Index: 17386 | Diff: 0.86 | Level: HIGH
Post Index: 17388 | Diff: 0.98 | Level: HIGH
Post Index: 17392 | Diff: 0.62 | Level: MED
Post Index: 17393 | Diff: 0.95 | Level: HIGH
Post Index: 17395 | Diff: 0.95 | Level: HIGH
Post Index: 17396 | Diff: 0.70 | Level: HIGH
Post Index: 17397 | Diff: 0.99 | Level: HIGH
Post Index: 17398 | Diff: 1.52 | Level: HIGH
Post Index: 17401 | Diff: 0.64 | Level: MED
Post Index: 17402 | Diff: 0.95 | Level: HIGH
Post Index: 17406 | Diff: 0.83 | Level: HIGH
Post Index: 17408 | Diff: 0.79 | Level: HIGH
Post Index: 17409 | Diff: 0.94 | Level: HIGH
Post Index: 17413 | Diff: 0.93 | Level: HIGH
Post Index: 17415 | Diff: 0.73 | Level: HIGH
Post Index: 17416 | Diff: 0.71 | Level: HIGH
Post Index: 17419 | Diff: 0.85 | Level: HIGH
Post Index: 17420 | Diff: 0.34 | Level: LOW
Post Index: 17423 | Diff: 0.96 | Level: HIGH
Post Index: 17424 | Diff: 0.53 | Level: MED
Post Index: 17427 | Diff: 0.76 | Level: HIGH
Post Index: 17428 | Diff: 0.95 | Level: HIGH
Post Index: 17431 | Diff: 0.93 | Level: HIGH
Post Index: 17433 | Diff: 1.87 | Level: HIGH
Post Index: 17434 | Diff: 0.95 | Level: HIGH
Post Index: 17436 | Diff: 0.88 | Level: HIGH
Post Index: 17439 | Diff: 0.93 | Level: HIGH
Post Index: 17442 | Diff: 0.94 | Level: HIGH
Post Index: 17443 | Diff: 0.86 | Level: HIGH
Post Index: 17444 | Diff: 0.92 | Level: HIGH
Post Index: 17447 | Diff: 0.76 | Level: HIGH
Post Index: 17451 | Diff: 0.84 | Level: HIGH
Post Index: 17452 | Diff: 0.93 | Level: HIGH
Post Index: 17454 | Diff: 0.91 | Level: HIGH
Post Index: 17456 | Diff: 0.89 | Level: HIGH
Post Index: 17457 | Diff: 0.93 | Level: HIGH
Post Index: 17458 | Diff: 0.83 | Level: HIGH
Post Index: 17459 | Diff: 0.54 | Level: MED
Post Index: 17464 | Diff: 0.91 | Level: HIGH
Post Index: 17468 | Diff: 0.90 | Level: HIGH
Post Index: 17469 | Diff: 0.85 | Level: HIGH
Post Index: 17470 | Diff: 0.82 | Level: HIGH
Post Index: 17472 | Diff: 0.73 | Level: HIGH
Post Index: 17474 | Diff: 0.99 | Level: HIGH
Post Index: 17476 | Diff: 0.94 | Level: HIGH
Post Index: 17477 | Diff: 0.53 | Level: MED
Post Index: 17478 | Diff: 0.91 | Level: HIGH
Post Index: 17479 | Diff: 0.76 | Level: HIGH
Post Index: 17484 | Diff: 0.88 | Level: HIGH
Post Index: 17485 | Diff: 0.56 | Level: MED
Post Index: 17488 | Diff: 0.65 | Level: MED
Post Index: 17489 | Diff: 0.67 | Level: MED
Post Index: 17490 | Diff: 0.57 | Level: MED
Post Index: 17491 | Diff: 0.80 | Level: HIGH
Post Index: 17492 | Diff: 0.93 | Level: HIGH
Post Index: 17493 | Diff: 0.93 | Level: HIGH
Post Index: 17495 | Diff: 0.55 | Level: MED
Post Index: 17496 | Diff: 0.68 | Level: MED
Post Index: 17498 | Diff: 0.92 | Level: HIGH
Post Index: 17501 | Diff: 0.64 | Level: MED
Post Index: 17502 | Diff: 0.94 | Level: HIGH
Post Index: 17503 | Diff: 0.88 | Level: HIGH
Post Index: 17510 | Diff: 0.70 | Level: MED
Post Index: 17516 | Diff: 0.79 | Level: HIGH
Post Index: 17520 | Diff: 0.81 | Level: HIGH
Post Index: 17524 | Diff: 0.94 | Level: HIGH
Post Index: 17525 | Diff: 0.90 | Level: HIGH
Post Index: 17528 | Diff: 0.77 | Level: HIGH
Post Index: 17534 | Diff: 0.34 | Level: LOW
Post Index: 17536 | Diff: 1.57 | Level: HIGH
Post Index: 17539 | Diff: 0.94 | Level: HIGH
Post Index: 17543 | Diff: 0.95 | Level: HIGH
Post Index: 17545 | Diff: 0.76 | Level: HIGH
Post Index: 17546 | Diff: 0.83 | Level: HIGH
Post Index: 17547 | Diff: 0.98 | Level: HIGH
Post Index: 17549 | Diff: 1.58 | Level: HIGH
Post Index: 17552 | Diff: 0.71 | Level: HIGH
Post Index: 17553 | Diff: 0.99 | Level: HIGH
Post Index: 17554 | Diff: 0.99 | Level: HIGH
Post Index: 17558 | Diff: 0.66 | Level: MED
Post Index: 17559 | Diff: 0.69 | Level: MED
Post Index: 17561 | Diff: 0.91 | Level: HIGH
Post Index: 17566 | Diff: 0.79 | Level: HIGH
Post Index: 17567 | Diff: 0.92 | Level: HIGH
Post Index: 17568 | Diff: 0.80 | Level: HIGH
Post Index: 17569 | Diff: 0.80 | Level: HIGH
Post Index: 17570 | Diff: 0.80 | Level: HIGH
Post Index: 17571 | Diff: 0.71 | Level: HIGH
